Person,Year,Arena,Event,Name_ID,Participations Count,name,title_as_cop_participant,name_in_cop_partitipants_list,attended_cops_from_participants_list,country,filename,Words count,Key
Thomas Verheye,2003,SBSTA,2003_SBSTA,thomas verheye,4,Thomas Verheye,Mr.,Mr. Thomas Verheye,6,,FCCC_SBSTA_2004_13(2),2,Thomas Verheye|2003|SBSTA
Thomas Verheye,2004,SBSTA,2004_SBSTA,thomas verheye,4,Thomas Verheye,Mr.,Mr. Thomas Verheye,6,,FCCC_SBSTA_2004_13(2),2,Thomas Verheye|2004|SBSTA
Thomas Verheye,2005,SBSTA,2005_SBSTA,thomas verheye,4,Thomas Verheye,Mr.,Mr. Thomas Verheye,6,,FCCC_SBSTA_2004_13(2),2,Thomas Verheye|2005|SBSTA
Tian Xie,2011,Cop Side Event,2011_Cop Side Event,tian xie,1,Tian Xie,Ms.,Ms. Tian Xie,1,,,2,Tian Xie|2011|Cop Side Event
Tim Clairs,2010,Cop Side Event,2010_Cop Side Event,tim clairs,1,Tim Clairs,Mr.,Mr. Tim Clairs,3,,,2,Tim Clairs|2010|Cop Side Event
Tim Cronin,2009,Cop Side Event,2009_Cop Side Event,tim cronin,1,Tim Cronin,Mr.,Mr. Tim Cronin,1,,,2,Tim Cronin|2009|Cop Side Event
Tim Dixon,2012,Cop Side Event,2012_Cop Side Event,tim dixon,1,Tim Dixon,Mr.,Mr. Tim Dixon,3,,,2,Tim Dixon|2012|Cop Side Event
Tim Flannery,2008,Cop Side Event,2008_Cop Side Event,tim flannery,1,Tim Flannery,Mr.,Mr. Tim Flannery,3,,,2,Tim Flannery|2008|Cop Side Event
Tim Gibbs,2005,Cop Side Event,2005_Cop Side Event,tim gibbs,2,Tim Gibbs,Mr.,Mr. Tim Gibbs,2,,,2,Tim Gibbs|2005|Cop Side Event
Tim Gibbs,2006,Cop Side Event,2006_Cop Side Event,tim gibbs,2,Tim Gibbs,Mr.,Mr. Tim Gibbs,2,,,2,Tim Gibbs|2006|Cop Side Event
Tim Helweg-larsen,2004,Cop Side Event,2004_Cop Side Event,tim helweg-larsen,2,Tim Helweg-Larsen,Mr.,Mr. Tim Helweg-Larsen,1,,,2,Tim Helweg-Larsen|2004|Cop Side Event
Tim Helweg-larsen,2005,Cop Side Event,2005_Cop Side Event,tim helweg-larsen,2,Tim Helweg-Larsen,Mr.,Mr. Tim Helweg-Larsen,1,,,2,Tim Helweg-Larsen|2005|Cop Side Event
Timmons Roberts,2010,Cop Side Event,2010_Cop Side Event,timmons roberts,1,Timmons Roberts,Mr.,Mr. Timmons Roberts,1,,,2,Timmons Roberts|2010|Cop Side Event
Timothy Byakola,2009,Cop Side Event,2009_Cop Side Event,timothy byakola,3,Timothy Byakola,Mr.,Mr. Timothy Byakola,6,,,2,Timothy Byakola|2009|Cop Side Event
Timothy Byakola,2011,Cop Side Event,2011_Cop Side Event,timothy byakola,3,Timothy Byakola,Mr.,Mr. Timothy Byakola,6,,,2,Timothy Byakola|2011|Cop Side Event
Timothy Byakola,2012,Cop Side Event,2012_Cop Side Event,timothy byakola,3,Timothy Byakola,Mr.,Mr. Timothy Byakola,6,,,2,Timothy Byakola|2012|Cop Side Event
Tim Stileman,2004,Cop Side Event,2004_Cop Side Event,tim stileman,2,Tim STILEMAN,Mr.,Mr. Tim STILEMAN,3,,,2,Tim STILEMAN|2004|Cop Side Event
Tim Stileman,2005,Cop Side Event,2005_Cop Side Event,tim stileman,2,Tim STILEMAN,Mr.,Mr. Tim STILEMAN,3,,,2,Tim STILEMAN|2005|Cop Side Event
Tim Stumhofer,2010,Cop Side Event,2010_Cop Side Event,tim stumhofer,3,Tim Stumhofer,Mr.,Mr. Tim Stumhofer,4,,,2,Tim Stumhofer|2010|Cop Side Event
Tim Stumhofer,2011,Cop Side Event,2011_Cop Side Event,tim stumhofer,3,Tim Stumhofer,Mr.,Mr. Tim Stumhofer,4,,,2,Tim Stumhofer|2011|Cop Side Event
Tim Stumhofer,2012,Cop Side Event,2012_Cop Side Event,tim stumhofer,3,Tim Stumhofer,Mr.,Mr. Tim Stumhofer,4,,,2,Tim Stumhofer|2012|Cop Side Event
Tina Guthrie,2006,SBI,2006_SBI,tina guthrie,4,Tina Guthrie,Ms.,Ms. Tina Guthrie,5,,FCCC-SBI-2007-34,2,Tina Guthrie|2006|SBI
Tina Guthrie,2007,SBI,2007_SBI,tina guthrie,4,Tina Guthrie,Ms.,Ms. Tina Guthrie,5,,FCCC-SBI-2007-34,2,Tina Guthrie|2007|SBI
Tina Guthrie,2008,SBI,2008_SBI,tina guthrie,4,Tina Guthrie,Ms.,Ms. Tina Guthrie,5,,FCCC-SBI-2007-34,2,Tina Guthrie|2008|SBI
Tina Launois,2010,Cop Side Event,2010_Cop Side Event,tina launois,1,Tina Launois,Ms.,Ms. Tina Launois,5,,,2,Tina Launois|2010|Cop Side Event
Tina Neset,2011,Cop Side Event,2011_Cop Side Event,tina neset,1,Tina Neset,Ms.,Ms. Tina Neset,1,,,2,Tina Neset|2011|Cop Side Event
Ting Li,2005,SBI,2005_SBI,ting li,5,Ting Li,Ms.,Ms. Ting Li,5,,FCCC_SBSTA_2009_8,2,Ting Li|2005|SBI
Ting Li,2008,SBSTA,2008_SBSTA,ting li,5,Ting Li,Ms.,Ms. Ting Li,5,,FCCC_SBSTA_2009_8,2,Ting Li|2008|SBSTA
Ting Li,2009,SBSTA,2009_SBSTA,ting li,5,Ting Li,Ms.,Ms. Ting Li,5,,FCCC_SBSTA_2009_8,2,Ting Li|2009|SBSTA
Ting Li,2010,SBI,2010_SBI,ting li,5,Ting Li,Ms.,Ms. Ting Li,5,,FCCC_SBSTA_2009_8,2,Ting Li|2010|SBI
Ting Li,2012,LEG,2012_LEG,ting li,5,Ting Li,Ms.,Ms. Ting Li,5,,FCCC_SBSTA_2009_8,2,Ting Li|2012|LEG
Tirthankar Mandal,2008,Cop Side Event,2008_Cop Side Event,tirthankar mandal,1,Tirthankar Mandal,Mr.,Mr. Tirthankar Mandal,5,,,2,Tirthankar Mandal|2008|Cop Side Event
Tobias Schmidt,2011,Cop Side Event,2011_Cop Side Event,tobias schmidt,2,Tobias Schmidt,Mr.,Mr. Tobias Schmidt,1,,,2,Tobias Schmidt|2011|Cop Side Event
Tobias Schmidt,2012,Cop Side Event,2012_Cop Side Event,tobias schmidt,2,Tobias Schmidt,Mr.,Mr. Tobias Schmidt,1,,,2,Tobias Schmidt|2012|Cop Side Event
Todd Stern,2012,Cop Side Event,2012_Cop Side Event,todd stern,1,Todd Stern,Mr.,Mr. Todd Stern,4,,,2,Todd Stern|2012|Cop Side Event
Tomas Wyns,2012,Cop Side Event,2012_Cop Side Event,tomas wyns,1,Tomas Wyns,Mr.,Mr. Tomas Wyns,6,,,2,Tomas Wyns|2012|Cop Side Event
Tomasz Chruszczow,2011,Officer of the COP,2011_Officer of the COP,tomasz chruszczow,15,Tomasz Chruszczow,Mr.,Mr. Tomasz Chruszczow,5,,FCCC_SBSTA_2013_3,2,Tomasz Chruszczow|2011|Officer of the COP
Tomasz Chruszczow,2012,Adaption Committee,2012_Adaption Committee,tomasz chruszczow,15,Tomasz Chruszczow,Mr.,Mr. Tomasz Chruszczow,5,,FCCC_SBSTA_2013_3,2,Tomasz Chruszczow|2012|Adaption Committee
Tomasz Chruszczow,2012,SBI,2012_SBI,tomasz chruszczow,15,Tomasz Chruszczow,Mr.,Mr. Tomasz Chruszczow,5,,FCCC_SBSTA_2013_3,2,Tomasz Chruszczow|2012|SBI
Tomasz Chruszczow,2012,SBSTA,2012_SBSTA,tomasz chruszczow,15,Tomasz Chruszczow,Mr.,Mr. Tomasz Chruszczow,5,,FCCC_SBSTA_2013_3,2,Tomasz Chruszczow|2012|SBSTA
Tomasz Chruszczow,2013,LEG,2013_LEG,tomasz chruszczow,15,Tomasz Chruszczow,Mr.,Mr. Tomasz Chruszczow,5,,FCCC_SBSTA_2013_3,2,Tomasz Chruszczow|2013|LEG
Tomasz Chruszczow,2013,SBI,2013_SBI,tomasz chruszczow,15,Tomasz Chruszczow,Mr.,Mr. Tomasz Chruszczow,5,,FCCC_SBSTA_2013_3,2,Tomasz Chruszczow|2013|SBI
Tomasz Chruszczow,2013,SBSTA,2013_SBSTA,tomasz chruszczow,15,Tomasz Chruszczow,Mr.,Mr. Tomasz Chruszczow,5,,FCCC_SBSTA_2013_3,2,Tomasz Chruszczow|2013|SBSTA
Tom Carnac,2008,Cop Side Event,2008_Cop Side Event,tom carnac,1,Tom Carnac,Mr.,Mr. Tom Carnac,1,,,2,Tom Carnac|2008|Cop Side Event
Tom Dauwe,2011,Cop Side Event,2011_Cop Side Event,tom dauwe,1,Tom Dauwe,Mr.,Mr. Tom Dauwe,3,,,2,Tom Dauwe|2011|Cop Side Event
Tom Heller,2012,Cop Side Event,2012_Cop Side Event,tom heller,1,Tom Heller,Mr.,Mr. Tom Heller,1,,,2,Tom Heller|2012|Cop Side Event
Tom M.L. Wigley,1990,IPCC,1990_IPCC,tom m.l. wigley,11,Tom M.L. WIGLEY,Mr.,Mr. Tom M.L. WIGLEY,2,,,3,Tom M.L. WIGLEY|1990|IPCC
Tom M.L. Wigley,1997,IPCC,1997_IPCC,tom m.l. wigley,11,Tom M.L. WIGLEY,Mr.,Mr. Tom M.L. WIGLEY,2,,,3,Tom M.L. WIGLEY|1997|IPCC
Tom M.L. Wigley,2001,IPCC,2001_IPCC,tom m.l. wigley,11,Tom M.L. WIGLEY,Mr.,Mr. Tom M.L. WIGLEY,2,,,3,Tom M.L. WIGLEY|2001|IPCC
Tom M.L. Wigley,2007,IPCC,2007_IPCC,tom m.l. wigley,11,Tom M.L. WIGLEY,Mr.,Mr. Tom M.L. WIGLEY,2,,,3,Tom M.L. WIGLEY|2007|IPCC
Tomohiro Shimada,2010,Cop Side Event,2010_Cop Side Event,tomohiro shimada,1,Tomohiro Shimada,Mr.,Mr. Tomohiro Shimada,2,,,2,Tomohiro Shimada|2010|Cop Side Event
Tomoko Kashiwazaki,2011,Cop Side Event,2011_Cop Side Event,tomoko kashiwazaki,1,Tomoko Kashiwazaki,Ms.,Ms. Tomoko Kashiwazaki,1,,,2,Tomoko Kashiwazaki|2011|Cop Side Event
Tomoya Motoda,2005,Cop Side Event,2005_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2005|Cop Side Event
Tomoya Motoda,2006,Cop Side Event,2006_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2006|Cop Side Event
Tomoya Motoda,2007,Cop Side Event,2007_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2007|Cop Side Event
Tomoya Motoda,2008,Cop Side Event,2008_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2008|Cop Side Event
Tomoya Motoda,2009,Cop Side Event,2009_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2009|Cop Side Event
Tomoya Motoda,2010,Cop Side Event,2010_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2010|Cop Side Event
Tomoya Motoda,2011,Cop Side Event,2011_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2011|Cop Side Event
Tomoya Motoda,2012,Cop Side Event,2012_Cop Side Event,tomoya motoda,8,Tomoya Motoda,Mr.,Mr. Tomoya Motoda,8,,,2,Tomoya Motoda|2012|Cop Side Event
Tony Carritt,2012,SBI,2012_SBI,tony carritt,2,Tony Carritt,Mr.,Mr. Tony Carritt,6,,FCCC-SBI-2012-33,2,Tony Carritt|2012|SBI
Tony Haymet,2010,Cop Side Event,2010_Cop Side Event,tony haymet,1,Tony Haymet,Mr.,Mr. Tony Haymet,1,,,2,Tony Haymet|2010|Cop Side Event
Tony Surridge,2004,SBSTA,2004_SBSTA,tony surridge,3,Tony SURRIDGE,Mr.,Mr. Tony SURRIDGE,1,,FCCC_SBSTA_2004_13(2),2,Tony SURRIDGE|2004|SBSTA
Toru Kubo,2007,Cop Side Event,2007_Cop Side Event,toru kubo,1,Toru Kubo,Mr.,Mr. Toru Kubo,8,,,2,Toru Kubo|2007|Cop Side Event
Toshiaki Nagata,2006,Cop Side Event,2006_Cop Side Event,toshiaki nagata,4,Toshiaki Nagata,Mr.,Mr. Toshiaki Nagata,3,,FCCC-SBI-2010-10,2,Toshiaki Nagata|2006|Cop Side Event
Toshiaki Nagata,2010,SBI,2010_SBI,toshiaki nagata,4,Toshiaki Nagata,Mr.,Mr. Toshiaki Nagata,3,,FCCC-SBI-2010-10,2,Toshiaki Nagata|2010|SBI
Toshiaki Nagata,2011,SBI,2011_SBI,toshiaki nagata,4,Toshiaki Nagata,Mr.,Mr. Toshiaki Nagata,3,,FCCC-SBI-2010-10,2,Toshiaki Nagata|2011|SBI
Toshiaki Nagata,2012,SBI,2012_SBI,toshiaki nagata,4,Toshiaki Nagata,Mr.,Mr. Toshiaki Nagata,3,,FCCC-SBI-2010-10,2,Toshiaki Nagata|2012|SBI
Toshiyuki Sakamoto,2004,SBSTA,2004_SBSTA,toshiyuki sakamoto,3,Toshiyuki SAKAMOTO,Mr.,Mr. Toshiyuki SAKAMOTO,4,,FCCC_SBSTA_2004_13(2),2,Toshiyuki SAKAMOTO|2004|SBSTA
Toshiyuki Sakamoto,2005,SBSTA,2005_SBSTA,toshiyuki sakamoto,3,Toshiyuki SAKAMOTO,Mr.,Mr. Toshiyuki SAKAMOTO,4,,FCCC_SBSTA_2004_13(2),2,Toshiyuki SAKAMOTO|2005|SBSTA
Tove Kolset,2005,Cop Side Event,2005_Cop Side Event,tove kolset,1,Tove Kolset,Mr.,Mr. Tove Kolset,3,,,2,Tove Kolset|2005|Cop Side Event
Tozie Zokufa,2011,Cop Side Event,2011_Cop Side Event,tozie zokufa,1,Tozie Zokufa,Mr.,Mr. Tozie Zokufa,1,,,2,Tozie Zokufa|2011|Cop Side Event
Tracy Johns,2007,Cop Side Event,2007_Cop Side Event,tracy johns,3,Tracy Johns,Ms.,Ms. Tracy Johns,2,,,2,Tracy Johns|2007|Cop Side Event
Tracy Johns,2008,Cop Side Event,2008_Cop Side Event,tracy johns,3,Tracy Johns,Ms.,Ms. Tracy Johns,2,,,2,Tracy Johns|2008|Cop Side Event
Tracy Johns,2009,Cop Side Event,2009_Cop Side Event,tracy johns,3,Tracy Johns,Ms.,Ms. Tracy Johns,2,,,2,Tracy Johns|2009|Cop Side Event
Tracy Wolstencroft,2009,Cop Side Event,2009_Cop Side Event,tracy wolstencroft,1,Tracy Wolstencroft,Ms.,Ms. Tracy Wolstencroft,1,,,2,Tracy Wolstencroft|2009|Cop Side Event
Tran Thuc,2012,Cop Side Event,2012_Cop Side Event,tran thuc,1,Tran Thuc,Mr.,Mr. Tran Thuc,5,,,2,Tran Thuc|2012|Cop Side Event
Trevor Harvey,2008,Cop Side Event,2008_Cop Side Event,trevor harvey,1,Trevor Harvey,Mr.,Mr. Trevor Harvey,3,,,2,Trevor Harvey|2008|Cop Side Event
Trevor Rees,2007,Cop Side Event,2007_Cop Side Event,trevor rees,1,Trevor Rees,Mr.,Mr. Trevor Rees,3,,,2,Trevor Rees|2007|Cop Side Event
Trude Storelvmo,2013,IPCC,2013_IPCC,trude storelvmo,1,Trude Storelvmo,Ms.,Ms. Trude Storelvmo,1,,,2,Trude Storelvmo|2013|IPCC
Tuiloma Neroni Slade,1996,SBI,1996_SBI,tuiloma neroni slade,9,Tuiloma Neroni Slade,Mr.,Mr. Tuiloma Neroni Slade,1,,FCCC_SBSTA_2000_5,3,Tuiloma Neroni Slade|1996|SBI
Tuiloma Neroni Slade,1999,SBI,1999_SBI,tuiloma neroni slade,9,Tuiloma Neroni Slade,Mr.,Mr. Tuiloma Neroni Slade,1,,FCCC_SBSTA_2000_5,3,Tuiloma Neroni Slade|1999|SBI
Tuiloma Neroni Slade,1999,SBSTA,1999_SBSTA,tuiloma neroni slade,9,Tuiloma Neroni Slade,Mr.,Mr. Tuiloma Neroni Slade,1,,FCCC_SBSTA_2000_5,3,Tuiloma Neroni Slade|1999|SBSTA
Tuiloma Neroni Slade,2000,SBI,2000_SBI,tuiloma neroni slade,9,Tuiloma Neroni Slade,Mr.,Mr. Tuiloma Neroni Slade,1,,FCCC_SBSTA_2000_5,3,Tuiloma Neroni Slade|2000|SBI
Tuiloma Neroni Slade,2000,SBSTA,2000_SBSTA,tuiloma neroni slade,9,Tuiloma Neroni Slade,Mr.,Mr. Tuiloma Neroni Slade,1,,FCCC_SBSTA_2000_5,3,Tuiloma Neroni Slade|2000|SBSTA
Uazamo Kaura,2008,Cop Side Event,2008_Cop Side Event,uazamo kaura,4,Uazamo Kaura,Ms.,Ms. Uazamo Kaura,7,,,2,Uazamo Kaura|2008|Cop Side Event
Uazamo Kaura,2009,Cop Side Event,2009_Cop Side Event,uazamo kaura,4,Uazamo Kaura,Ms.,Ms. Uazamo Kaura,7,,,2,Uazamo Kaura|2009|Cop Side Event
Uazamo Kaura,2011,Cop Side Event,2011_Cop Side Event,uazamo kaura,4,Uazamo Kaura,Ms.,Ms. Uazamo Kaura,7,,,2,Uazamo Kaura|2011|Cop Side Event
Uazamo Kaura,2012,Cop Side Event,2012_Cop Side Event,uazamo kaura,4,Uazamo Kaura,Ms.,Ms. Uazamo Kaura,7,,,2,Uazamo Kaura|2012|Cop Side Event
Ugyen Tshewang,2012,LEG,2012_LEG,ugyen tshewang,1,Ugyen Tshewang,Mr.,Mr. Ugyen Tshewang,3,,FCCC_SBI_2012_7,2,Ugyen Tshewang|2012|LEG
Ulla Blatt Bendtsen,2012,Cop Side Event,2012_Cop Side Event,ulla blatt bendtsen,1,Ulla Blatt Bendtsen,Ms.,Ms. Ulla Blatt Bendtsen,3,,,3,Ulla Blatt Bendtsen|2012|Cop Side Event
Ulrich Hoffrichter,2009,Cop Side Event,2009_Cop Side Event,ulrich hoffrichter,1,Ulrich Hoffrichter,Mr.,Mr. Ulrich Hoffrichter,2,,,2,Ulrich Hoffrichter|2009|Cop Side Event
Ulric Trotz,2011,Cop Side Event,2011_Cop Side Event,ulric trotz,1,Ulric Trotz,Mr.,Mr. Ulric Trotz,7,,,2,Ulric Trotz|2011|Cop Side Event
Ulriikka Aarnio,2009,Cop Side Event,2009_Cop Side Event,ulriikka aarnio,2,Ulriikka Aarnio,Ms.,Ms. Ulriikka Aarnio,8,,,2,Ulriikka Aarnio|2009|Cop Side Event
Ulriikka Aarnio,2010,Cop Side Event,2010_Cop Side Event,ulriikka aarnio,2,Ulriikka Aarnio,Ms.,Ms. Ulriikka Aarnio,8,,,2,Ulriikka Aarnio|2010|Cop Side Event
Ulrika Raab,2012,SBSTA,2012_SBSTA,ulrika raab,2,Ulrika Raab,Ms.,Ms. Ulrika Raab,7,,FCCC_SBSTA_2012_5,2,Ulrika Raab|2012|SBSTA
Ulrika Raab,2013,SBSTA,2013_SBSTA,ulrika raab,2,Ulrika Raab,Ms.,Ms. Ulrika Raab,7,,FCCC_SBSTA_2012_5,2,Ulrika Raab|2013|SBSTA
Ulrike Roehr,2004,Cop Side Event,2004_Cop Side Event,ulrike roehr,7,Ulrike Roehr,Ms.,Ms. Ulrike Roehr,1,,,2,Ulrike Roehr|2004|Cop Side Event
Ulrike Roehr,2005,Cop Side Event,2005_Cop Side Event,ulrike roehr,7,Ulrike Roehr,Ms.,Ms. Ulrike Roehr,1,,,2,Ulrike Roehr|2005|Cop Side Event
Ulrike Roehr,2006,Cop Side Event,2006_Cop Side Event,ulrike roehr,7,Ulrike Roehr,Ms.,Ms. Ulrike Roehr,1,,,2,Ulrike Roehr|2006|Cop Side Event
Ulrike Roehr,2007,Cop Side Event,2007_Cop Side Event,ulrike roehr,7,Ulrike Roehr,Ms.,Ms. Ulrike Roehr,1,,,2,Ulrike Roehr|2007|Cop Side Event
Ulrike Roehr,2008,Cop Side Event,2008_Cop Side Event,ulrike roehr,7,Ulrike Roehr,Ms.,Ms. Ulrike Roehr,1,,,2,Ulrike Roehr|2008|Cop Side Event
Ulrike Roehr,2009,Cop Side Event,2009_Cop Side Event,ulrike roehr,7,Ulrike Roehr,Ms.,Ms. Ulrike Roehr,1,,,2,Ulrike Roehr|2009|Cop Side Event
Ulrike Roehr,2011,Cop Side Event,2011_Cop Side Event,ulrike roehr,7,Ulrike Roehr,Ms.,Ms. Ulrike Roehr,1,,,2,Ulrike Roehr|2011|Cop Side Event
Una Shortall,2009,Cop Side Event,2009_Cop Side Event,una shortall,1,Una Shortall,Ms.,Ms. Una Shortall,1,,,2,Una Shortall|2009|Cop Side Event
Urban Rid,2011,Cop Side Event,2011_Cop Side Event,urban rid,1,Urban Rid,Mr.,Mr. Urban Rid,4,,,2,Urban Rid|2011|Cop Side Event
Urszula Allam-pelka,2011,Cop Side Event,2011_Cop Side Event,urszula allam-pelka,1,Urszula Allam-Pelka,Ms.,Ms. Urszula Allam-Pelka,4,,,2,Urszula Allam-Pelka|2011|Cop Side Event
Usha Nair,2011,Cop Side Event,2011_Cop Side Event,usha nair,1,Usha Nair,Ms.,Ms. Usha Nair,2,,,2,Usha Nair|2011|Cop Side Event
Valentina Bosetti,2011,Cop Side Event,2011_Cop Side Event,valentina bosetti,1,Valentina BOSETTI,Ms.,Ms. Valentina BOSETTI,1,,,2,Valentina BOSETTI|2011|Cop Side Event
Valentina Jappelli,2011,Cop Side Event,2011_Cop Side Event,valentina jappelli,2,Valentina Jappelli,Ms.,Ms. Valentina Jappelli,3,,,2,Valentina Jappelli|2011|Cop Side Event
Valentina Jappelli,2012,Cop Side Event,2012_Cop Side Event,valentina jappelli,2,Valentina Jappelli,Ms.,Ms. Valentina Jappelli,3,,,2,Valentina Jappelli|2012|Cop Side Event
Vananh Le,2010,Cop Side Event,2010_Cop Side Event,vananh le,1,Vananh Le,Ms.,Ms. Vananh Le,1,,,2,Vananh Le|2010|Cop Side Event
Vandana Shiva,2011,Cop Side Event,2011_Cop Side Event,vandana shiva,1,Vandana Shiva,Ms.,Ms. Vandana Shiva,1,,,2,Vandana Shiva|2011|Cop Side Event
Vanessa Meadu,2009,Cop Side Event,2009_Cop Side Event,vanessa meadu,1,Vanessa Meadu,Ms.,Ms. Vanessa Meadu,4,,,2,Vanessa Meadu|2009|Cop Side Event
Varun Vats,2009,Cop Side Event,2009_Cop Side Event,varun vats,1,Varun Vats,Mr.,Mr. Varun Vats,3,,,2,Varun Vats|2009|Cop Side Event
Vasco Van Roosmalen,2011,Cop Side Event,2011_Cop Side Event,vasco van roosmalen,1,Vasco van Roosmalen,Mr.,Mr. Vasco van Roosmalen,2,,,3,Vasco van Roosmalen|2011|Cop Side Event
Veerabhadran Ramanathan,1990,IPCC,1990_IPCC,veerabhadran ramanathan,2,Veerabhadran Ramanathan,Mr.,Mr. Veerabhadran Ramanathan,2,,,2,Veerabhadran Ramanathan|1990|IPCC
Veerabhadran Ramanathan,2007,IPCC,2007_IPCC,veerabhadran ramanathan,2,Veerabhadran Ramanathan,Mr.,Mr. Veerabhadran Ramanathan,2,,,2,Veerabhadran Ramanathan|2007|IPCC
Veerle Vandeweerd,2011,Cop Side Event,2011_Cop Side Event,veerle vandeweerd,1,Veerle Vandeweerd,Ms.,Ms. Veerle Vandeweerd,7,,,2,Veerle Vandeweerd|2011|Cop Side Event
Velma Mccoll,2011,Cop Side Event,2011_Cop Side Event,velma mccoll,1,Velma McColl,Ms.,Ms. Velma McColl,2,,,2,Velma McColl|2011|Cop Side Event
Venkatachalam Ram,1997,IPCC,1997_IPCC,venkatachalam ram,7,Venkatachalam Ram,Mr.,Mr. Venkatachalam Ram,1,,,2,Venkatachalam Ram|1997|IPCC
Venkatachalam Ram,2001,IPCC,2001_IPCC,venkatachalam ram,7,Venkatachalam Ram,Mr.,Mr. Venkatachalam Ram,1,,,2,Venkatachalam Ram|2001|IPCC
Venkatachalam Ram,2007,IPCC,2007_IPCC,venkatachalam ram,7,Venkatachalam Ram,Mr.,Mr. Venkatachalam Ram,1,,,2,Venkatachalam Ram|2007|IPCC
Venkatachalam Ram,2013,IPCC,2013_IPCC,venkatachalam ram,7,Venkatachalam Ram,Mr.,Mr. Venkatachalam Ram,1,,,2,Venkatachalam Ram|2013|IPCC
Vera Scholz,2012,Cop Side Event,2012_Cop Side Event,vera scholz,1,Vera Scholz,Ms.,Ms. Vera Scholz,1,,,2,Vera Scholz|2012|Cop Side Event
Vesile Kulacoglu,2008,Cop Side Event,2008_Cop Side Event,vesile kulacoglu,3,Vesile Kulacoglu,Ms.,Ms. Vesile Kulacoglu,2,,,2,Vesile Kulacoglu|2008|Cop Side Event
Vesile Kulacoglu,2011,Cop Side Event,2011_Cop Side Event,vesile kulacoglu,3,Vesile Kulacoglu,Ms.,Ms. Vesile Kulacoglu,2,,,2,Vesile Kulacoglu|2011|Cop Side Event
Vesile Kulacoglu,2012,Cop Side Event,2012_Cop Side Event,vesile kulacoglu,3,Vesile Kulacoglu,Ms.,Ms. Vesile Kulacoglu,2,,,2,Vesile Kulacoglu|2012|Cop Side Event
Viacheslav M. Lipinsky,2001,SBSTA,2001_SBSTA,viacheslav m. lipinsky,1,Viacheslav M. LIPINSKY,Mr.,Mr. Viacheslav M. LIPINSKY,1,,FCCC_SBSTA_2001_8,3,Viacheslav M. LIPINSKY|2001|SBSTA
Vicente Ricardo Barros,2001,IPCC,2001_IPCC,vicente ricardo barros,1,Vicente Ricardo Barros,Sr.,Sr. Vicente Ricardo Barros,1,,,3,Vicente Ricardo Barros|2001|IPCC
Vice President,2007,Cop Side Event,2007_Cop Side Event,vice president,4,Vice President,Sr.,Sr. Vice President,1,,,2,Vice President|2007|Cop Side Event
Vice President,2009,Cop Side Event,2009_Cop Side Event,vice president,4,Vice President,Sr.,Sr. Vice President,1,,,2,Vice President|2009|Cop Side Event
Vice President,2011,Cop Side Event,2011_Cop Side Event,vice president,4,Vice President,Sr.,Sr. Vice President,1,,,2,Vice President|2011|Cop Side Event
Vice President,2012,Cop Side Event,2012_Cop Side Event,vice president,4,Vice President,Sr.,Sr. Vice President,1,,,2,Vice President|2012|Cop Side Event
Vicki Duscha,2011,Cop Side Event,2011_Cop Side Event,vicki duscha,2,Vicki Duscha,Ms.,Ms. Vicki Duscha,1,,,2,Vicki Duscha|2011|Cop Side Event
Vicki Duscha,2012,Cop Side Event,2012_Cop Side Event,vicki duscha,2,Vicki Duscha,Ms.,Ms. Vicki Duscha,1,,,2,Vicki Duscha|2012|Cop Side Event
Victor Fodeke,2009,Cop Side Event,2009_Cop Side Event,victor fodeke,1,Victor Fodeke,Mr.,Mr. Victor Fodeke,2,,,2,Victor Fodeke|2009|Cop Side Event
Victoria Lopez,2011,Cop Side Event,2011_Cop Side Event,victoria lopez,1,Victoria Lopez,Ms.,Ms. Victoria Lopez,1,,,2,Victoria Lopez|2011|Cop Side Event
Victoria Muzychuk,2008,Cop Side Event,2008_Cop Side Event,victoria muzychuk,2,Victoria Muzychuk,Ms.,Ms. Victoria Muzychuk,1,,,2,Victoria Muzychuk|2008|Cop Side Event
Victoria Muzychuk,2009,Cop Side Event,2009_Cop Side Event,victoria muzychuk,2,Victoria Muzychuk,Ms.,Ms. Victoria Muzychuk,1,,,2,Victoria Muzychuk|2009|Cop Side Event
